identifier,river,basin,country,satellite,track_nb,start_date,end_date,latitude,longitude,status,validation
82219000230031,Mackenzie,Mackenzie,Canada,SWOT,xx,2023-12-01,2024-12-31,65.19721490745314,-126.57092051194056,active,none
82219000230041,Mackenzie,Mackenzie,Canada,SWOT,xx,2023-12-01,2024-12-31,65.19600149006608,-126.56750488287041,active,none
82219000230051,Mackenzie,Mackenzie,Canada,SWOT,xx,2023-12-01,2024-12-31,65.19492784366776,-126.56407670152855,active,none
82219000230061,Mackenzie,Mackenzie,Canada,SWOT,xx,2023-12-01,2024-12-31,65.19398679100426,-126.56063659131901,active,none
82219000230071,Mackenzie,Mackenzie,Canada,SWOT,xx,2023-12-01,2024-12-31,65.19307272595088,-126.556873638649,active,none
82219000230081,Mackenzie,Mackenzie,Canada,SWOT,xx,2023-12-01,2024-12-31,65.19210478112934,-126.55311591121426,active,none
82219000230091,Mackenzie,Mackenzie,Canada,SWOT,xx,2023-12-01,2024-12-31,65.19121368262624,-126.54967191416195,active,none
82219000230101,Mackenzie,Mackenzie,Canada,SWOT,xx,2023-12-01,2024-12-31,65.1902418244836,-126.54623562644542,active,none
82219000230111,Mackenzie,Mackenzie,Canada,SWOT,xx,2023-12-01,2024-12-31,65.18913915131907,-126.54249116022218,active,none
82219000230121,Mackenzie,Mackenzie,Canada,SWOT,xx,2023-12-01,2024-12-31,65.18834117147777,-126.53871870094444,active,none
82219000230131,Mackenzie,Mackenzie,Canada,SWOT,xx,2023-12-01,2024-12-31,65.18767756157318,-126.53493396603864,active,none
82219000230141,Mackenzie,Mackenzie,Canada,SWOT,xx,2023-12-01,2024-12-31,65.1870265212952,-126.53082772347402,active,none
82219000230151,Mackenzie,Mackenzie,Canada,SWOT,xx,2023-12-01,2024-12-31,65.18627676603857,-126.52673088302556,active,none
82219000230161,Mackenzie,Mackenzie,Canada,SWOT,xx,2023-12-01,2024-12-31,65.1852541907813,-126.52330077090453,active,none
82219000230171,Mackenzie,Mackenzie,Canada,SWOT,xx,2023-12-01,2024-12-31,65.18395355492285,-126.52021741654524,active,none
82219000230181,Mackenzie,Mackenzie,Canada,SWOT,xx,2023-12-01,2024-12-31,65.18281421128657,-126.51711925282443,active,none
82219000230191,Mackenzie,Mackenzie,Canada,SWOT,xx,2023-12-01,2024-12-31,65.18165329063712,-126.5140233741835,active,none
82219000230201,Mackenzie,Mackenzie,Canada,SWOT,xx,2023-12-01,2024-12-31,65.1805030638637,-126.51092675552952,active,none
82219000230211,Mackenzie,Mackenzie,Canada,SWOT,xx,2023-12-01,2024-12-31,65.17935277405593,-126.50783040719641,active,none
82219000230221,Mackenzie,Mackenzie,Canada,SWOT,xx,2023-12-01,2024-12-31,65.17807877575085,-126.50442554781482,active,none
82219000230231,Mackenzie,Mackenzie,Canada,SWOT,xx,2023-12-01,2024-12-31,65.17692302889647,-126.5010098541328,active,none
82219000230241,Mackenzie,Mackenzie,Canada,SWOT,xx,2023-12-01,2024-12-31,65.17597158262238,-126.4975751808177,active,none
82219000230251,Mackenzie,Mackenzie,Canada,SWOT,xx,2023-12-01,2024-12-31,65.1749842411614,-126.49382375420633,active,none
82219000230261,Mackenzie,Mackenzie,Canada,SWOT,xx,2023-12-01,2024-12-31,65.17409541053776,-126.4900632750601,active,none
82219000230271,Mackenzie,Mackenzie,Canada,SWOT,xx,2023-12-01,2024-12-31,65.17330508994316,-126.48629370237983,active,none
82219000230281,Mackenzie,Mackenzie,Canada,SWOT,xx,2023-12-01,2024-12-31,65.17272980955475,-126.48250393335962,active,none
82219000230291,Mackenzie,Mackenzie,Canada,SWOT,xx,2023-12-01,2024-12-31,65.17218747571327,-126.47839084692,active,none
82219000230301,Mackenzie,Mackenzie,Canada,SWOT,xx,2023-12-01,2024-12-31,65.1713799582199,-126.47430316701718,active,none
82219000230311,Mackenzie,Mackenzie,Canada,SWOT,xx,2023-12-01,2024-12-31,65.17037412585061,-126.47087530314248,active,none
82219000230321,Mackenzie,Mackenzie,Canada,SWOT,xx,2023-12-01,2024-12-31,65.16930725956558,-126.46745352176265,active,none
82219000230331,Mackenzie,Mackenzie,Canada,SWOT,xx,2023-12-01,2024-12-31,65.16853430330406,-126.46368359545828,active,none
82219000230341,Mackenzie,Mackenzie,Canada,SWOT,xx,2023-12-01,2024-12-31,65.1679315648508,-126.45989758640958,active,none
82219000230351,Mackenzie,Mackenzie,Canada,SWOT,xx,2023-12-01,2024-12-31,65.16730410033391,-126.4557938176955,active,none
82219000230361,Mackenzie,Mackenzie,Canada,SWOT,xx,2023-12-01,2024-12-31,65.16678665281495,-126.45167966202116,active,none
82219000230371,Mackenzie,Mackenzie,Canada,SWOT,xx,2023-12-01,2024-12-31,65.16627165127832,-126.44756542765958,active,none
82219000230381,Mackenzie,Mackenzie,Canada,SWOT,xx,2023-12-01,2024-12-31,65.16566818435848,-126.44345986762436,active,none
82219000230391,Mackenzie,Mackenzie,Canada,SWOT,xx,2023-12-01,2024-12-31,65.16489462978781,-126.43969117441623,active,none
82219000230401,Mackenzie,Mackenzie,Canada,SWOT,xx,2023-12-01,2024-12-31,65.16402238155257,-126.4359322284347,active,none
82219000230411,Mackenzie,Mackenzie,Canada,SWOT,xx,2023-12-01,2024-12-31,65.16315003998955,-126.43217353088751,active,none
82219000230421,Mackenzie,Mackenzie,Canada,SWOT,xx,2023-12-01,2024-12-31,65.162376204206,-126.42840552299556,active,none
82219000230431,Mackenzie,Mackenzie,Canada,SWOT,xx,2023-12-01,2024-12-31,65.16174569115869,-126.42462381980734,active,none
82219000230441,Mackenzie,Mackenzie,Canada,SWOT,xx,2023-12-01,2024-12-31,65.16103441187818,-126.42085013975291,active,none
82219000230451,Mackenzie,Mackenzie,Canada,SWOT,xx,2023-12-01,2024-12-31,65.16019754965073,-126.41708887847771,active,none
82219000230461,Mackenzie,Mackenzie,Canada,SWOT,xx,2023-12-01,2024-12-31,65.15921717864099,-126.41334183507554,active,none
82219000230471,Mackenzie,Mackenzie,Canada,SWOT,xx,2023-12-01,2024-12-31,65.15811122694721,-126.40960731895872,active,none
82219000230481,Mackenzie,Mackenzie,Canada,SWOT,xx,2023-12-01,2024-12-31,65.15707345579804,-126.40618661478229,active,none
82219000230491,Mackenzie,Mackenzie,Canada,SWOT,xx,2023-12-01,2024-12-31,65.15611627571163,-126.40275829479543,active,none
82219000230501,Mackenzie,Mackenzie,Canada,SWOT,xx,2023-12-01,2024-12-31,65.15509089889426,-126.39933688991034,active,none
82219000230511,Mackenzie,Mackenzie,Canada,SWOT,xx,2023-12-01,2024-12-31,65.1540136270157,-126.39624098588948,active,none
82219000230521,Mackenzie,Mackenzie,Canada,SWOT,xx,2023-12-01,2024-12-31,65.15250587441996,-126.39286747831731,active,none
82219000240011,Mackenzie,Mackenzie,Canada,SWOT,xx,2023-12-01,2024-12-31,65.15096711694946,-126.38957420743836,active,none
82219000240021,Mackenzie,Mackenzie,Canada,SWOT,xx,2023-12-01,2024-12-31,65.1495754320769,-126.38699665279509,active,none
82219000240031,Mackenzie,Mackenzie,Canada,SWOT,xx,2023-12-01,2024-12-31,65.14817790723836,-126.38408705818222,active,none
82219000240041,Mackenzie,Mackenzie,Canada,SWOT,xx,2023-12-01,2024-12-31,65.14678612971753,-126.38151006064636,active,none
82219000240051,Mackenzie,Mackenzie,Canada,SWOT,xx,2023-12-01,2024-12-31,65.14541942681282,-126.37852119565284,active,none
82219000240061,Mackenzie,Mackenzie,Canada,SWOT,xx,2023-12-01,2024-12-31,65.14422341725701,-126.37543895474202,active,none
82219000240071,Mackenzie,Mackenzie,Canada,SWOT,xx,2023-12-01,2024-12-31,65.1428552521185,-126.3723740204517,active,none
82219000240081,Mackenzie,Mackenzie,Canada,SWOT,xx,2023-12-01,2024-12-31,65.14159481101201,-126.3696187197157,active,none
82219000240091,Mackenzie,Mackenzie,Canada,SWOT,xx,2023-12-01,2024-12-31,65.14049565485504,-126.36684769246183,active,none
82219000240101,Mackenzie,Mackenzie,Canada,SWOT,xx,2023-12-01,2024-12-31,65.1392133628899,-126.36377509081163,active,none
82219000240111,Mackenzie,Mackenzie,Canada,SWOT,xx,2023-12-01,2024-12-31,65.13800629892583,-126.36069530146797,active,none
82219000240121,Mackenzie,Mackenzie,Canada,SWOT,xx,2023-12-01,2024-12-31,65.13667010423205,-126.35762863415133,active,none
82219000240131,Mackenzie,Mackenzie,Canada,SWOT,xx,2023-12-01,2024-12-31,65.13527201969355,-126.35472199286785,active,none
82219000240141,Mackenzie,Mackenzie,Canada,SWOT,xx,2023-12-01,2024-12-31,65.13375056568644,-126.35245923848665,active,none
82219000240151,Mackenzie,Mackenzie,Canada,SWOT,xx,2023-12-01,2024-12-31,65.13222802387621,-126.35013713233525,active,none
82219000240161,Mackenzie,Mackenzie,Canada,SWOT,xx,2023-12-01,2024-12-31,65.13083160352707,-126.34733355336645,active,none
82219000240171,Mackenzie,Mackenzie,Canada,SWOT,xx,2023-12-01,2024-12-31,65.12944136213453,-126.34427375604301,active,none
82219000240181,Mackenzie,Mackenzie,Canada,SWOT,xx,2023-12-01,2024-12-31,65.12823390400476,-126.34119598365649,active,none
82219000240191,Mackenzie,Mackenzie,Canada,SWOT,xx,2023-12-01,2024-12-31,65.12696185033005,-126.33812495628622,active,none
82219000240201,Mackenzie,Mackenzie,Canada,SWOT,xx,2023-12-01,2024-12-31,65.12585793676574,-126.33471754142268,active,none
82219000240211,Mackenzie,Mackenzie,Canada,SWOT,xx,2023-12-01,2024-12-31,65.12489018528292,-126.3312967245998,active,none
82219000240221,Mackenzie,Mackenzie,Canada,SWOT,xx,2023-12-01,2024-12-31,65.12395379195573,-126.32755321157069,active,none
82219000240231,Mackenzie,Mackenzie,Canada,SWOT,xx,2023-12-01,2024-12-31,65.12320623055683,-126.32347114292527,active,none
82219000240241,Mackenzie,Mackenzie,Canada,SWOT,xx,2023-12-01,2024-12-31,65.12277028410438,-126.31967765664025,active,none
82219000240251,Mackenzie,Mackenzie,Canada,SWOT,xx,2023-12-01,2024-12-31,65.12234644803509,-126.31556328927745,active,none
82219000240261,Mackenzie,Mackenzie,Canada,SWOT,xx,2023-12-01,2024-12-31,65.12204798112542,-126.31143635959104,active,none
82219000240271,Mackenzie,Mackenzie,Canada,SWOT,xx,2023-12-01,2024-12-31,65.12116359470131,-126.30768864356274,active,none
82219000240281,Mackenzie,Mackenzie,Canada,SWOT,xx,2023-12-01,2024-12-31,65.12005362114543,-126.30428378307381,active,none
82219000240291,Mackenzie,Mackenzie,Canada,SWOT,xx,2023-12-01,2024-12-31,65.11905649884677,-126.30086775179696,active,none
82219000240301,Mackenzie,Mackenzie,Canada,SWOT,xx,2023-12-01,2024-12-31,65.11800155995304,-126.29713811360996,active,none
82219000240311,Mackenzie,Mackenzie,Canada,SWOT,xx,2023-12-01,2024-12-31,65.11710785674295,-126.29339234677985,active,none
82219000240321,Mackenzie,Mackenzie,Canada,SWOT,xx,2023-12-01,2024-12-31,65.11648293921368,-126.28961942433169,active,none
82219000240331,Mackenzie,Mackenzie,Canada,SWOT,xx,2023-12-01,2024-12-31,65.11594817173292,-126.28551776635145,active,none
82219000240341,Mackenzie,Mackenzie,Canada,SWOT,xx,2023-12-01,2024-12-31,65.11531086634267,-126.28142674675966,active,none
82219000240351,Mackenzie,Mackenzie,Canada,SWOT,xx,2023-12-01,2024-12-31,65.11455121171576,-126.2776681330546,active,none
82219000240361,Mackenzie,Mackenzie,Canada,SWOT,xx,2023-12-01,2024-12-31,65.11375561362576,-126.2739134124232,active,none
82219000240371,Mackenzie,Mackenzie,Canada,SWOT,xx,2023-12-01,2024-12-31,65.11287925996957,-126.27016719658785,active,none
82219000240381,Mackenzie,Mackenzie,Canada,SWOT,xx,2023-12-01,2024-12-31,65.1120028135395,-126.26642122901681,active,none
82219000240391,Mackenzie,Mackenzie,Canada,SWOT,xx,2023-12-01,2024-12-31,65.11112672844168,-126.26299511410696,active,none
82219000240401,Mackenzie,Mackenzie,Canada,SWOT,xx,2023-12-01,2024-12-31,65.1098638484452,-126.25992871574128,active,none
82219000240411,Mackenzie,Mackenzie,Canada,SWOT,xx,2023-12-01,2024-12-31,65.1084624962225,-126.25695358795295,active,none
82219000240421,Mackenzie,Mackenzie,Canada,SWOT,xx,2023-12-01,2024-12-31,65.10706903961484,-126.25441261519234,active,none
82219000240431,Mackenzie,Mackenzie,Canada,SWOT,xx,2023-12-01,2024-12-31,65.10567600890582,-126.25189742686271,active,none
82219000240441,Mackenzie,Mackenzie,Canada,SWOT,xx,2023-12-01,2024-12-31,65.10414264273135,-126.24907743989682,active,none
82219000240451,Mackenzie,Mackenzie,Canada,SWOT,xx,2023-12-01,2024-12-31,65.1026172011713,-126.2466915363743,active,none
82219000240461,Mackenzie,Mackenzie,Canada,SWOT,xx,2023-12-01,2024-12-31,65.1012268603766,-126.2443302572544,active,none
82219000240471,Mackenzie,Mackenzie,Canada,SWOT,xx,2023-12-01,2024-12-31,65.09970345958017,-126.24205969559546,active,none
82219000240481,Mackenzie,Mackenzie,Canada,SWOT,xx,2023-12-01,2024-12-31,65.098056563172,-126.24039859716571,active,none
82219000240491,Mackenzie,Mackenzie,Canada,SWOT,xx,2023-12-01,2024-12-31,65.0962791355577,-126.23896422980233,active,none
82219000240501,Mackenzie,Mackenzie,Canada,SWOT,xx,2023-12-01,2024-12-31,65.09450600871635,-126.23776387090305,active,none
82219000240511,Mackenzie,Mackenzie,Canada,SWOT,xx,2023-12-01,2024-12-31,65.09272771473594,-126.23628432665244,active,none
82219000250011,Mackenzie,Mackenzie,Canada,SWOT,xx,2023-12-01,2024-12-31,65.09094166691382,-126.23438597178428,active,none
82219000250021,Mackenzie,Mackenzie,Canada,SWOT,xx,2023-12-01,2024-12-31,65.08928761474215,-126.23234334817965,active,none
82219000250031,Mackenzie,Mackenzie,Canada,SWOT,xx,2023-12-01,2024-12-31,65.0877680476579,-126.23029123615842,active,none
82219000250041,Mackenzie,Mackenzie,Canada,SWOT,xx,2023-12-01,2024-12-31,65.08611965301237,-126.22855752782773,active,none
82219000250051,Mackenzie,Mackenzie,Canada,SWOT,xx,2023-12-01,2024-12-31,65.08434498313616,-126.22727938473713,active,none
82219000250061,Mackenzie,Mackenzie,Canada,SWOT,xx,2023-12-01,2024-12-31,65.08270344100546,-126.22591759719866,active,none
82219000250071,Mackenzie,Mackenzie,Canada,SWOT,xx,2023-12-01,2024-12-31,65.08106228131976,-126.22457721749971,active,none
82219000250081,Mackenzie,Mackenzie,Canada,SWOT,xx,2023-12-01,2024-12-31,65.0792872964853,-126.2232844063253,active,none
82219000250091,Mackenzie,Mackenzie,Canada,SWOT,xx,2023-12-01,2024-12-31,65.07764044479019,-126.2216390719614,active,none
82219000250101,Mackenzie,Mackenzie,Canada,SWOT,xx,2023-12-01,2024-12-31,65.07611544476619,-126.21930382773964,active,none
82219000250111,Mackenzie,Mackenzie,Canada,SWOT,xx,2023-12-01,2024-12-31,65.07458772313882,-126.21682441024498,active,none
82219000250121,Mackenzie,Mackenzie,Canada,SWOT,xx,2023-12-01,2024-12-31,65.07319549974777,-126.21439069080728,active,none
82219000250131,Mackenzie,Mackenzie,Canada,SWOT,xx,2023-12-01,2024-12-31,65.0717946873901,-126.21149848951339,active,none
82219000250141,Mackenzie,Mackenzie,Canada,SWOT,xx,2023-12-01,2024-12-31,65.07053134339404,-126.20875814688807,active,none
82219000250151,Mackenzie,Mackenzie,Canada,SWOT,xx,2023-12-01,2024-12-31,65.06926794825513,-126.20601807343776,active,none
82219000250161,Mackenzie,Mackenzie,Canada,SWOT,xx,2023-12-01,2024-12-31,65.06772889513891,-126.2029454897294,active,none
82219000250171,Mackenzie,Mackenzie,Canada,SWOT,xx,2023-12-01,2024-12-31,65.06620710782263,-126.20079901956208,active,none
82219000250181,Mackenzie,Mackenzie,Canada,SWOT,xx,2023-12-01,2024-12-31,65.06468918640077,-126.19886087263366,active,none
82219000250191,Mackenzie,Mackenzie,Canada,SWOT,xx,2023-12-01,2024-12-31,65.06304460904582,-126.19735320001367,active,none
82219000250201,Mackenzie,Mackenzie,Canada,SWOT,xx,2023-12-01,2024-12-31,65.06126598479868,-126.19588108843696,active,none
82219000250211,Mackenzie,Mackenzie,Canada,SWOT,xx,2023-12-01,2024-12-31,65.05949093094914,-126.19460021434416,active,none
82219000250221,Mackenzie,Mackenzie,Canada,SWOT,xx,2023-12-01,2024-12-31,65.05785228718118,-126.19341149178035,active,none
82219000250231,Mackenzie,Mackenzie,Canada,SWOT,xx,2023-12-01,2024-12-31,65.05620925061504,-126.19198943452822,active,none
82219000250241,Mackenzie,Mackenzie,Canada,SWOT,xx,2023-12-01,2024-12-31,65.05443217007816,-126.19060294413167,active,none
82219000250251,Mackenzie,Mackenzie,Canada,SWOT,xx,2023-12-01,2024-12-31,65.05264989062302,-126.18894074402992,active,none
82219000250261,Mackenzie,Mackenzie,Canada,SWOT,xx,2023-12-01,2024-12-31,65.05100441779183,-126.1873919074551,active,none
82219000250271,Mackenzie,Mackenzie,Canada,SWOT,xx,2023-12-01,2024-12-31,65.04936212417435,-126.18601301869306,active,none
82219000250281,Mackenzie,Mackenzie,Canada,SWOT,xx,2023-12-01,2024-12-31,65.04771382380706,-126.18431602703345,active,none
82219000250291,Mackenzie,Mackenzie,Canada,SWOT,xx,2023-12-01,2024-12-31,65.04606270655079,-126.18247071994267,active,none
82219000250301,Mackenzie,Mackenzie,Canada,SWOT,xx,2023-12-01,2024-12-31,65.04429685627586,-126.18168546273061,active,none
82219000250311,Mackenzie,Mackenzie,Canada,SWOT,xx,2023-12-01,2024-12-31,65.04253117291661,-126.18090940303615,active,none
82219000250321,Mackenzie,Mackenzie,Canada,SWOT,xx,2023-12-01,2024-12-31,65.04076640041207,-126.18018192875664,active,none
82219000250331,Mackenzie,Mackenzie,Canada,SWOT,xx,2023-12-01,2024-12-31,65.03900522689626,-126.17964544671325,active,none
82219000250341,Mackenzie,Mackenzie,Canada,SWOT,xx,2023-12-01,2024-12-31,65.03724073416369,-126.17893329720924,active,none
82219000250351,Mackenzie,Mackenzie,Canada,SWOT,xx,2023-12-01,2024-12-31,65.03547926996707,-126.17838181584148,active,none
82219000250361,Mackenzie,Mackenzie,Canada,SWOT,xx,2023-12-01,2024-12-31,65.03371608717664,-126.1777395189937,active,none
82219000250371,Mackenzie,Mackenzie,Canada,SWOT,xx,2023-12-01,2024-12-31,65.03181898871524,-126.17713878583234,active,none
82219000250381,Mackenzie,Mackenzie,Canada,SWOT,xx,2023-12-01,2024-12-31,65.03005087753219,-126.17623614782785,active,none
82219000250391,Mackenzie,Mackenzie,Canada,SWOT,xx,2023-12-01,2024-12-31,65.02840928570855,-126.17490140795935,active,none
82219000250401,Mackenzie,Mackenzie,Canada,SWOT,xx,2023-12-01,2024-12-31,65.02675805541116,-126.1730579977534,active,none
82219000250411,Mackenzie,Mackenzie,Canada,SWOT,xx,2023-12-01,2024-12-31,65.02524107064501,-126.17119208423533,active,none
82219000250421,Mackenzie,Mackenzie,Canada,SWOT,xx,2023-12-01,2024-12-31,65.02384715992453,-126.16871432774266,active,none
82219000250431,Mackenzie,Mackenzie,Canada,SWOT,xx,2023-12-01,2024-12-31,65.02247485623597,-126.16567377671372,active,none
82219000250441,Mackenzie,Mackenzie,Canada,SWOT,xx,2023-12-01,2024-12-31,65.02127504101097,-126.16264069072585,active,none
82219000250451,Mackenzie,Mackenzie,Canada,SWOT,xx,2023-12-01,2024-12-31,65.01977254241282,-126.15984395923981,active,none
82219000250461,Mackenzie,Mackenzie,Canada,SWOT,xx,2023-12-01,2024-12-31,65.01824402394857,-126.15738159727061,active,none
82219000250471,Mackenzie,Mackenzie,Canada,SWOT,xx,2023-12-01,2024-12-31,65.01685667209914,-126.1552612462345,active,none
82219000250481,Mackenzie,Mackenzie,Canada,SWOT,xx,2023-12-01,2024-12-31,65.01533090618123,-126.15294776570397,active,none
82219000250491,Mackenzie,Mackenzie,Canada,SWOT,xx,2023-12-01,2024-12-31,65.01367132746167,-126.15068278865107,active,none
82219000250501,Mackenzie,Mackenzie,Canada,SWOT,xx,2023-12-01,2024-12-31,65.01214897285952,-126.14855206263856,active,none
82219000250511,Mackenzie,Mackenzie,Canada,SWOT,xx,2023-12-01,2024-12-31,65.01049077396542,-126.14636330533651,active,none
82219000260011,Mackenzie,Mackenzie,Canada,SWOT,xx,2023-12-01,2024-12-31,65.00869684768074,-126.14412258687442,active,none
82219000260021,Mackenzie,Mackenzie,Canada,SWOT,xx,2023-12-01,2024-12-31,65.00717115671104,-126.14182314927889,active,none
82219000260031,Mackenzie,Mackenzie,Canada,SWOT,xx,2023-12-01,2024-12-31,65.00578164172165,-126.13960279111545,active,none
82219000260041,Mackenzie,Mackenzie,Canada,SWOT,xx,2023-12-01,2024-12-31,65.00425125198456,-126.13706238131228,active,none
82219000260051,Mackenzie,Mackenzie,Canada,SWOT,xx,2023-12-01,2024-12-31,65.00272049600339,-126.13450530728491,active,none
82219000260061,Mackenzie,Mackenzie,Canada,SWOT,xx,2023-12-01,2024-12-31,65.00132696887589,-126.13208236379778,active,none
82219000260071,Mackenzie,Mackenzie,Canada,SWOT,xx,2023-12-01,2024-12-31,64.99980451769854,-126.12996214796608,active,none
82219000260081,Mackenzie,Mackenzie,Canada,SWOT,xx,2023-12-01,2024-12-31,64.99814867335083,-126.12791167875078,active,none
82219000260091,Mackenzie,Mackenzie,Canada,SWOT,xx,2023-12-01,2024-12-31,64.99662608327203,-126.12578770914713,active,none
82219000260101,Mackenzie,Mackenzie,Canada,SWOT,xx,2023-12-01,2024-12-31,64.99510656416554,-126.12382491896578,active,none
