             ID                                                       Station                           River                           Basin                         Country       lon       lat elevation     EGM08     EGM96        Satellite       Start Date         End Date       Status
000000000000247                       R_GANGES-BRAHMAPUTRA_BRAHMAPUTRA_KM0247              GANGES-BRAHMAPUTRA                     BRAHMAPUTRA                      Bangledesh   84.4815   29.3433  -99.0000  -27.3780  -28.0300        CryoSat-2       2012-11-27       2012-11-27  operational
000000000000248                       R_GANGES-BRAHMAPUTRA_BRAHMAPUTRA_KM0248              GANGES-BRAHMAPUTRA                     BRAHMAPUTRA                      Bangledesh   84.4854   29.3452  -99.0000  -27.3880  -28.0300        CryoSat-2       2010-11-22       2010-11-22  operational
000000000000248                       R_GANGES-BRAHMAPUTRA_BRAHMAPUTRA_KM0248              GANGES-BRAHMAPUTRA                     BRAHMAPUTRA                      Bangledesh   84.4838   29.3422  -99.0000  -27.3810  -28.0300        CryoSat-2       2011-11-25       2011-11-25  operational
000000000000248                       R_GANGES-BRAHMAPUTRA_BRAHMAPUTRA_KM0248              GANGES-BRAHMAPUTRA                     BRAHMAPUTRA                      Bangledesh   84.4857   29.3440  -99.0000  -27.3870  -28.0300        CryoSat-2       2013-06-13       2013-06-13  operational
000000000000248                       R_GANGES-BRAHMAPUTRA_BRAHMAPUTRA_KM0248              GANGES-BRAHMAPUTRA                     BRAHMAPUTRA                      Bangledesh   84.4854   29.3426  -99.0000  -27.3850  -28.0300        CryoSat-2       2010-11-22       2010-11-22  operational
000000000000248                       R_GANGES-BRAHMAPUTRA_BRAHMAPUTRA_KM0248              GANGES-BRAHMAPUTRA                     BRAHMAPUTRA                      Bangledesh   84.4863   29.3413  -99.0000  -27.3850  -28.0300        CryoSat-2       2013-06-13       2013-06-13  operational
000000000000248                       R_GANGES-BRAHMAPUTRA_BRAHMAPUTRA_KM0248              GANGES-BRAHMAPUTRA                     BRAHMAPUTRA                      Bangledesh   84.4866   29.3398  -99.0000  -27.3830  -28.0300        CryoSat-2       2010-11-22       2010-11-22  operational
000000000000249                       R_GANGES-BRAHMAPUTRA_BRAHMAPUTRA_KM0249              GANGES-BRAHMAPUTRA                     BRAHMAPUTRA                      Bangledesh   84.4971   29.3322  -99.0000  -27.3930  -28.0400        CryoSat-2       2013-02-20       2013-02-20  operational
000000000000250                       R_GANGES-BRAHMAPUTRA_BRAHMAPUTRA_KM0250              GANGES-BRAHMAPUTRA                     BRAHMAPUTRA                      Bangledesh   84.4986   29.3320  -99.0000  -27.3960  -28.0400        CryoSat-2       2012-11-27       2012-11-27  operational
000000000000252                       R_GANGES-BRAHMAPUTRA_BRAHMAPUTRA_KM0252              GANGES-BRAHMAPUTRA                     BRAHMAPUTRA                      Bangledesh   84.5158   29.3170  -99.0000  -27.4070  -28.0500        CryoSat-2       2011-11-25       2011-11-25  operational
000000000000252                       R_GANGES-BRAHMAPUTRA_BRAHMAPUTRA_KM0252              GANGES-BRAHMAPUTRA                     BRAHMAPUTRA                      Bangledesh   84.5182   29.3174  -99.0000  -27.4130  -28.0500        CryoSat-2       2013-09-06       2013-09-06  operational
000000000000252                       R_GANGES-BRAHMAPUTRA_BRAHMAPUTRA_KM0252              GANGES-BRAHMAPUTRA                     BRAHMAPUTRA                      Bangledesh   84.5156   29.3143  -99.0000  -27.4000  -28.0500        CryoSat-2       2011-11-25       2011-11-25  operational
000000000000252                       R_GANGES-BRAHMAPUTRA_BRAHMAPUTRA_KM0252              GANGES-BRAHMAPUTRA                     BRAHMAPUTRA                      Bangledesh   84.5206   29.3149  -99.0000  -27.4140  -28.0500        CryoSat-2       2011-02-14       2011-02-14  operational
000000000000252                       R_GANGES-BRAHMAPUTRA_BRAHMAPUTRA_KM0252              GANGES-BRAHMAPUTRA                     BRAHMAPUTRA                      Bangledesh   84.5192   29.3148  -99.0000  -27.4100  -28.0500        CryoSat-2       2013-09-06       2013-09-06  operational
000000000000253                       R_GANGES-BRAHMAPUTRA_BRAHMAPUTRA_KM0253              GANGES-BRAHMAPUTRA                     BRAHMAPUTRA                      Bangledesh   84.5186   29.3115  -99.0000  -27.4010  -28.0500        CryoSat-2       2011-11-25       2011-11-25  operational
000000000000253                       R_GANGES-BRAHMAPUTRA_BRAHMAPUTRA_KM0253              GANGES-BRAHMAPUTRA                     BRAHMAPUTRA                      Bangledesh   84.5185   29.3088  -99.0000  -27.3940  -28.0500        CryoSat-2       2011-11-25       2011-11-25  operational
000000000000253                       R_GANGES-BRAHMAPUTRA_BRAHMAPUTRA_KM0253              GANGES-BRAHMAPUTRA                     BRAHMAPUTRA                      Bangledesh   84.5176   29.3061  -99.0000  -27.3840  -28.0500        CryoSat-2       2011-11-25       2011-11-25  operational
000000000000254                       R_GANGES-BRAHMAPUTRA_BRAHMAPUTRA_KM0254              GANGES-BRAHMAPUTRA                     BRAHMAPUTRA                      Bangledesh   84.5147   29.3019  -99.0000  -27.3650  -28.0600        CryoSat-2       2013-02-20       2013-02-20  operational
000000000000254                       R_GANGES-BRAHMAPUTRA_BRAHMAPUTRA_KM0254              GANGES-BRAHMAPUTRA                     BRAHMAPUTRA                      Bangledesh   84.5144   29.3008  -99.0000  -27.3610  -28.0600        CryoSat-2       2011-11-25       2011-11-25  operational
000000000000254                       R_GANGES-BRAHMAPUTRA_BRAHMAPUTRA_KM0254              GANGES-BRAHMAPUTRA                     BRAHMAPUTRA                      Bangledesh   84.5099   29.2993  -99.0000  -27.3450  -28.0500        CryoSat-2       2013-02-20       2013-02-20  operational
000000000000254                       R_GANGES-BRAHMAPUTRA_BRAHMAPUTRA_KM0254              GANGES-BRAHMAPUTRA                     BRAHMAPUTRA                      Bangledesh   84.5120   29.2962  -99.0000  -27.3400  -28.0600        CryoSat-2       2011-02-14       2011-02-14  operational
