time,chainage [m],lat,lon,observed height [m],outlier
20111006 20:35:42,2325398.63,26.869002,93.913619,77.49,0
20121009 02:20:37,2325733.47,26.852161,93.933996,79.45,0
20110123 21:21:21,2325879.51,26.855552,93.926254,75.65,0
20110123 21:21:21,2326131.46,26.852823,93.926186,75.62,0
20121009 02:20:37,2326242.54,26.849346,93.929678,79.56,0
20120127 03:06:40,2326280.15,26.866017,93.903215,74.74,0
20110123 21:21:21,2326384.11,26.850094,93.926106,75.71,0
20111006 20:35:42,2326594.13,26.852728,93.918446,77.89,0
20120127 03:06:40,2326605.17,26.863376,93.901765,74.67,0
20131012 08:04:06,2326670.03,26.846882,93.926207,77.71,0
20111006 20:35:42,2326828.74,26.849998,93.918675,77.9,0
20110123 21:21:21,2326930.09,26.844659,93.925217,75.62,0
20131012 08:04:06,2326954.74,26.844132,93.925613,77.72,0
20120127 03:06:40,2327029.12,26.855145,93.907287,75.14,0
20110123 21:21:21,2327191.55,26.841935,93.924979,75.54,0
20131012 08:04:06,2327229.59,26.841386,93.925181,78.81,0
20131012 08:04:06,2327232.93,26.838779,93.929162,77.88,0
20120420 22:54:01,2327393.29,26.814054,93.964725,78.55,0
20130129 08:50:29,2327401.97,26.842527,93.920475,75.55,0
20110123 21:21:21,2327514.79,26.836453,93.925616,75.49,0
20111006 20:35:42,2327514.79,26.841731,93.916935,77.86,0
20120127 03:06:40,2327618.96,26.852619,93.902155,74.93,0
20120127 03:06:40,2327945.73,26.849996,93.900145,74.86,0
20120127 03:06:40,2328298.49,26.844636,93.899734,75.01,0
20131012 08:04:06,2328466.31,26.773456,93.936792,78.42,0
20121009 02:20:37,2328466.31,26.777209,93.937567,79.92,0
20120127 03:06:40,2328575.7,26.825877,93.898308,75.58,0
20131108 18:47:13,2330167.13,26.855956,93.867617,75.82,0
20131108 18:47:13,2330541.85,26.853351,93.865184,75.83,0
20130719 12:16:54,2330880.58,26.842015,93.863162,79.02,0
20130719 12:16:54,2330880.58,26.844709,93.862088,79.2,0
20130719 12:16:54,2330880.58,26.84743,93.861868,79.07,0
20131108 18:47:13,2330880.58,26.845484,93.859524,75.51,0
20120716 06:33:15,2330880.58,26.844001,93.866353,79.29,0
20120716 06:33:15,2330880.58,26.846553,93.861959,79.35,0
20120127 03:06:40,2332136.57,26.772401,93.89036,75.8,0
20110123 21:21:21,2332136.57,26.768411,93.917914,76.71,0
20131108 18:47:13,2332908.86,26.840085,93.860698,75.5,0
20131108 18:47:13,2332922.63,26.842781,93.8602,75.67,0
20120716 06:33:15,2333024.92,26.833059,93.860465,79.56,0
20120716 06:33:15,2333038.46,26.784844,93.866753,79.8,0
20111103 07:18:50,2333178.76,26.843344,93.857545,75.19,0
20111103 07:18:50,2333222.59,26.846049,93.856743,75.15,0
20111103 07:18:50,2333269,26.848755,93.855915,75.08,0
20131108 18:47:13,2333274.79,26.834816,93.857714,75.43,0
20120716 06:33:15,2333303.19,26.841007,93.856603,79.44,0
20111103 07:18:50,2333310.39,26.840695,93.856572,75.28,0
20120716 06:33:15,2333334.67,26.838319,93.856644,79.47,0
20110714 00:48:19,2333439.05,26.836372,93.855852,78.68,0
20111103 07:18:50,2333444.32,26.838045,93.855576,75.3,0
20110714 00:48:19,2333504.54,26.830926,93.855918,78.73,0
20111103 07:18:50,2333509.32,26.835375,93.855277,75.24,0
20110714 00:48:19,2333514.17,26.839061,93.854737,78.8,0
20110714 00:48:19,2333539.77,26.828202,93.855926,78.77,0
20110714 00:48:19,2333545.48,26.844477,93.8537,78.76,0
20111103 07:18:50,2333583.38,26.830016,93.855245,75.18,0
20110714 00:48:19,2333597.94,26.811909,93.857511,78.88,0
20110714 00:48:19,2333621.69,26.84174,93.853297,78.72,0
20110714 00:48:19,2333678.67,26.825447,93.854894,78.76,0
20111103 07:18:50,2333681.52,26.827355,93.854611,75.25,0
20121105 13:03:37,2337076.65,26.813892,93.823061,75.35,0
20110714 00:48:19,2337327.73,26.760301,93.862219,79.08,0
20111103 07:18:50,2337327.73,26.760348,93.854795,76.46,0
20111103 07:18:50,2338188.73,26.747247,93.845211,76.28,0
20120422 10:45:51,2339980.14,26.813813,93.800558,75.31,0
20120422 10:45:51,2340003.86,26.841022,93.799763,75.34,0
20130425 16:29:40,2340117.03,26.805523,93.799358,74.85,0
20130425 16:29:40,2340123.62,26.818993,93.799016,74.81,0
20130425 16:29:40,2340165.74,26.816286,93.79865,74.83,0
20130425 16:29:40,2340205.11,26.80819,93.798422,74.83,0
20130425 16:29:40,2340207.16,26.813578,93.798291,74.79,0
20120422 10:45:51,2340284.83,26.802832,93.797734,75.86,0
20130425 16:29:40,2340323.39,26.821625,93.796963,74.51,0
20130425 16:29:40,2340334.48,26.835094,93.796576,74.47,0
20120422 10:45:51,2340357.41,26.824582,93.796562,75.39,0
20120422 10:45:51,2340520.84,26.829974,93.794816,75.37,0
20130815 22:59:49,2340867.99,26.81823,93.788933,77.23,0
20110420 05:00:49,2340867.99,26.822649,93.791263,74.23,0
20110810 11:31:18,2340867.99,26.826352,93.790765,77.79,0
20110810 11:31:18,2340867.99,26.823677,93.789609,77.72,0
20130815 22:59:49,2341052.44,26.812994,93.783415,77.86,0
20130815 22:59:49,2341185.74,26.807445,93.787894,77.1,0
20120812 17:16:26,2341847.38,26.81663,93.764199,76.94,0
20120812 17:16:26,2341847.38,26.813983,93.762284,76.88,0
20130425 16:29:40,2342888.27,26.773271,93.80261,75.55,0
20110420 05:00:49,2342888.27,26.790289,93.788115,78.1,0
20130425 16:29:40,2343599.08,26.751791,93.805489,75.42,0
20130815 22:59:49,2345130.08,26.740127,93.778584,77.47,0
20130815 22:59:49,2345130.08,26.737405,93.779131,77.89,0
20120812 17:16:26,2345455.07,26.759971,93.758284,76.9,0
20120812 17:16:26,2345464.31,26.749195,93.756647,77.14,0
20120812 17:16:26,2345622.07,26.792361,93.761241,77.01,0
20130130 20:42:24,2346156.69,26.815811,93.74826,72.16,0
20130130 20:42:24,2347216.33,26.810128,93.737926,72.42,0
20130130 20:42:24,2347246.9,26.807456,93.738169,72.45,0
20130130 20:42:24,2347353.31,26.79677,93.739302,72.44,0
20130130 20:42:24,2347463.09,26.786082,93.740401,72.37,0
20130130 20:42:24,2347482.57,26.778087,93.74186,72.57,0
20130130 20:42:24,2347499.79,26.780745,93.741134,72.43,0
20130130 20:42:24,2347501.4,26.783407,93.740566,72.43,0
20130130 20:42:24,2347758.07,26.735389,93.747842,74.18,0
20130130 20:42:24,2347758.07,26.746013,93.744731,73.37,0
20110125 09:13:16,2347758.07,26.745445,93.740176,73.5,0
20110125 09:13:16,2347925.66,26.785536,93.737083,72.07,0
20110125 09:13:16,2348015.86,26.782829,93.736208,72.04,0
20110125 09:13:16,2348029.96,26.780146,93.736094,72.04,0
20110125 09:13:16,2348332.98,26.804157,93.73282,72.29,0
20110125 09:13:16,2348384.33,26.777357,93.732577,71.9,0
20120128 14:58:31,2349879.06,26.772513,93.719132,72.14,0
20110517 15:43:59,2351430.54,26.774048,93.702437,74.36,0
20110517 15:43:59,2351604.35,26.771313,93.702392,74.4,0
20110517 15:43:59,2352135.31,26.765859,93.70173,74.31,0
20110517 15:43:59,2352446.45,26.763144,93.701009,74.32,0
20120519 21:28:58,2352575.76,26.762477,93.698679,76,0
20110517 15:43:59,2352737.77,26.760401,93.701218,74.32,0
20120519 21:28:58,2352878.9,26.759818,93.698037,76.07,0
20120519 21:28:58,2353163.2,26.75713,93.69829,76.06,0
20120128 14:58:31,2353300.3,26.75068,93.721092,72.41,0
20120519 21:28:58,2353467.8,26.754473,93.69758,76.05,0
20120128 14:58:31,2353567.53,26.747975,93.722115,72.48,0
20120519 21:28:58,2353757.9,26.751794,93.697557,76.12,0
20110517 15:43:59,2353823.6,26.749505,93.699531,74.35,0
20120519 21:28:58,2353960.73,26.749112,93.697614,76.09,0
20110517 15:43:59,2354001.29,26.746804,93.698352,74.35,0
20110517 15:43:59,2354010.38,26.744026,93.699676,74.34,0
20120519 21:28:58,2354125.88,26.746446,93.697169,76.08,0
20120519 21:28:58,2354315.96,26.743789,93.696446,76.05,0
20110517 15:43:59,2354548.23,26.735868,93.697958,74.38,0
20120519 21:28:58,2355010.6,26.733138,93.694286,76.09,0
20101101 13:26:09,2356101.63,26.763512,93.672959,73.92,0
20101101 13:26:09,2356127.16,26.755436,93.67457,73.56,0
20101101 13:26:09,2356150.32,26.760807,93.673089,73.89,0
20101101 13:26:09,2356197.17,26.752724,93.674484,73.62,0
20101101 13:26:09,2356441.92,26.731132,93.67699,74.22,0
20101101 13:26:09,2356554.19,26.725718,93.677099,74.36,0
20101101 13:26:09,2356571.93,26.728402,93.676296,74.3,0
20131110 06:39:07,2357081.96,26.769405,93.66159,73.05,0
20131110 06:39:07,2357344.99,26.761186,93.659345,73.76,0
20111104 19:10:45,2357344.99,26.748304,93.659778,72.81,0
20111104 19:10:45,2357344.99,26.751005,93.659461,72.78,0
20131110 06:39:07,2357732.07,26.747446,93.654201,73.36,0
20121107 00:55:27,2357860.02,26.727722,93.668616,73.58,0
20121107 00:55:27,2358010.58,26.72503,93.668946,73.61,0
20131110 06:39:07,2358110.95,26.726111,93.666835,73.69,0
20131110 06:39:07,2358114.22,26.744653,93.651764,73.37,0
20121107 00:55:27,2358222.02,26.722316,93.668545,73.75,0
20131110 06:39:07,2358328.88,26.72338,93.666368,73.69,0
20131110 06:39:07,2358431.97,26.720693,93.667278,73.68,0
20111104 19:10:45,2358490.52,26.729323,93.659562,73.07,0
20101101 13:26:09,2358512.3,26.701488,93.681858,74.33,0
20111104 19:10:45,2358536.93,26.726661,93.661149,73.1,0
20131110 06:39:07,2358619.26,26.717973,93.667179,73.74,0
20111104 19:10:45,2358619.56,26.731918,93.655871,72.94,0
20111104 19:10:45,2358707.96,26.734529,93.652667,72.92,0
20111104 19:10:45,2358712.03,26.723952,93.661191,73.13,0
20131110 06:39:07,2358867.03,26.715232,93.666353,73.97,0
20111104 19:10:45,2358889.07,26.721242,93.66121,73.2,0
20120225 01:41:36,2359020.15,26.741407,93.643251,71.02,0
20131110 06:39:07,2360010.62,26.693611,93.669812,73.91,0
20120225 01:41:36,2360560.71,26.725335,93.641153,71.27,0
20120225 01:41:36,2360588.43,26.722649,93.64102,71.29,0
20110221 19:56:27,2362919.45,26.711373,93.614827,71.9,0
20130227 07:25:30,2363169.46,26.709239,93.611507,70.57,0
20110221 19:56:27,2363203.9,26.722241,93.615502,72.04,0
20130817 10:51:44,2363245.25,26.707244,93.608587,75.82,0
20110811 23:23:13,2363245.25,26.709623,93.604955,76.48,0
20130227 07:25:30,2363930.85,26.730962,93.614251,70.76,0
20110221 19:56:27,2363975.14,26.735776,93.617986,71.78,0
20100808 17:38:38,2364050.27,26.708564,93.592724,76.04,0
20130227 07:25:30,2364101.51,26.73368,93.614503,70.75,0
20130227 07:25:30,2364268.73,26.736397,93.614798,70.71,0
20110811 23:23:13,2364386.31,26.725664,93.603713,76.17,0
20130817 10:51:44,2364394.61,26.728661,93.606284,75.7,0
20130817 10:51:44,2364611.68,26.731335,93.605905,75.68,0
20130817 10:51:44,2364826.16,26.73401,93.60556,75.62,0
20110811 23:23:13,2364836.3,26.730994,93.602737,76.08,0
20110221 19:56:27,2364870.18,26.749366,93.618714,71.44,0
20110811 23:23:13,2365027.61,26.733672,93.60269,76.06,0
20130817 10:51:44,2365029.77,26.73669,93.605358,75.6,0
20120814 05:08:16,2365062.99,26.730584,93.599481,75.71,0
20120814 05:08:16,2365412.54,26.736057,93.599741,75.54,0
20110811 23:23:13,2365619.85,26.744327,93.600581,75.97,0
20100808 17:38:38,2366047.91,26.727639,93.589999,75.77,0
20100808 17:38:38,2366117.08,26.730384,93.590274,75.79,0
20111202 05:53:57,2367455.53,26.73497,93.581136,70.81,0
20111202 05:53:57,2367752.25,26.726817,93.580529,71.03,0
20111202 05:53:57,2367917,26.724121,93.579639,71.09,0
20111202 05:53:57,2368827.11,26.699668,93.57761,71.17,0
20101129 00:09:14,2370028.25,26.725823,93.555838,71.3,0
20101129 00:09:14,2370140.44,26.717806,93.554443,71.32,0
20101129 00:09:14,2370146.36,26.720492,93.554475,71.32,0
20101129 00:09:14,2370289.11,26.701749,93.55241,71.35,0
20130524 15:04:36,2370714.25,26.701288,93.54814,74.33,0
20130524 15:04:36,2370909.83,26.709304,93.546455,73.62,0
20121204 11:38:29,2371046.71,26.703819,93.544899,70.54,0
20121204 11:38:29,2371142.78,26.70654,93.54403,70.53,0
20130524 15:04:36,2371325.48,26.733375,93.543113,73.11,0
20130524 15:04:36,2371342.44,26.714551,93.542304,73.47,0
20101129 00:09:14,2371363.53,26.710136,93.541943,71.31,0
20130524 15:04:36,2371408.99,26.71184,93.541546,73.61,0
20110519 03:35:52,2371620.35,26.705838,93.539227,72.97,0
20110519 03:35:52,2371897.8,26.716511,93.536813,72.66,0
20110519 03:35:52,2371958.85,26.713802,93.53611,72.81,0
20120521 09:20:49,2372557.09,26.707198,93.529899,74.03,0
20110519 03:35:52,2372675.15,26.743167,93.529939,72.05,0
20120521 09:20:49,2372697.77,26.715351,93.528768,73.91,0
20120521 09:20:49,2372870.53,26.718029,93.52713,73.84,0
20120521 09:20:49,2373225.96,26.747975,93.52459,73.22,0
20130913 21:34:47,2375845.83,26.738,93.497659,74.68,0
20130913 21:34:47,2376267,26.740824,93.494816,74.43,0
20130228 19:17:19,2376361.74,26.740817,93.493596,69.53,0
20130913 21:34:47,2376525.5,26.743583,93.493998,74.25,0
20110908 10:06:21,2376750.47,26.745287,93.493874,73.22,0
20130913 21:34:47,2376765.08,26.748994,93.495888,74.36,0
20130913 21:34:47,2376842.53,26.746335,93.493453,74.25,0
20110908 10:06:21,2376863.68,26.748013,93.494201,73.1,0
20130228 19:17:19,2379141.65,26.753771,93.473604,67.92,0
20130228 19:17:19,2379534.05,26.756384,93.470314,67.5,0
20130228 19:17:19,2379697.07,26.759071,93.469414,67.35,0
20130228 19:17:19,2380177.24,26.772506,93.464848,67.07,0
20130228 19:17:19,2380473.48,26.7697,93.461952,67.15,0
20110223 07:48:16,2380648.56,26.746057,93.460782,68.86,0
20110223 07:48:16,2380721.65,26.748754,93.459984,68.81,0
20110223 07:48:16,2380857.33,26.765034,93.458225,68.81,0
20110223 07:48:16,2380876.42,26.767748,93.457967,68.69,0
20110223 07:48:16,2380912.42,26.770457,93.45754,68.72,0
20120226 13:33:31,2380949.49,26.746825,93.457751,68.67,0
20120226 13:33:31,2381282.98,26.744026,93.454482,68.8,0
20120617 20:03:52,2381654.29,26.769584,93.450136,73.71,0
20120226 13:33:31,2382012.06,26.770696,93.444905,68,0
20110615 14:19:05,2385188.91,26.742583,93.421304,72.6,0
20110615 14:19:05,2386099.88,26.739943,93.419096,72.57,0
20101130 12:01:04,2386236.63,26.750426,93.40453,69.33,0
20101130 12:01:04,2386294.07,26.755679,93.397393,68.98,0
20110615 14:19:05,2386364.45,26.737254,93.418452,72.69,0
20111203 17:45:52,2386551.05,26.755686,93.393628,68.42,0
20121205 23:30:17,2386594.15,26.755057,93.393752,68.7,0
20111203 17:45:52,2386601.58,26.753082,93.396011,68.36,0
20111203 17:45:52,2386870.42,26.7478,93.398413,68.62,0
20130621 01:47:43,2386981.23,26.735934,93.411018,71.72,0
20101130 12:01:04,2387131.36,26.744754,93.39825,69.24,0
20101130 12:01:04,2387236.13,26.747347,93.39361,69.03,0
20130621 01:47:43,2387259.61,26.733246,93.410171,71.75,0
20110322 18:34:07,2387341.5,26.770385,93.364452,68.54,0
20121205 23:30:17,2387698.98,26.736109,93.400316,68.61,0
20111203 17:45:52,2387825.3,26.737052,93.397339,68.97,0
20121205 23:30:17,2387937.75,26.733366,93.400114,68.68,0
20111203 17:45:52,2387990.9,26.734397,93.398101,69.07,0
20130328 06:00:27,2388631.29,26.767383,93.359267,69.26,0
20110322 18:34:07,2388958.52,26.754225,93.367235,69.01,0
20120325 00:16:34,2389022.37,26.751944,93.368524,68.23,0
20110322 18:34:07,2389378.63,26.751641,93.364193,68.99,0
20120325 00:16:34,2390887.95,26.735577,93.367555,68.55,0
20120325 00:16:34,2391057.17,26.73286,93.367045,68.61,0
20130328 06:00:27,2391165.71,26.751356,93.356786,67.09,0
20120325 00:16:34,2391259.31,26.730154,93.366171,68.69,0
20130328 06:00:27,2391503.62,26.743295,93.357061,67.29,0
20130328 06:00:27,2391594.6,26.740601,93.357392,67.41,0
20130328 06:00:27,2391782.18,26.737939,93.356655,67.29,0
20130328 06:00:27,2391922.61,26.735262,93.356439,67.48,0
20130915 09:26:39,2395959.53,26.740077,93.333535,71.89,0
20130915 09:26:39,2395959.53,26.74277,93.333504,71.85,0
20130915 09:26:39,2395959.53,26.745435,93.332564,71.78,0
20120912 03:43:15,2395959.53,26.734824,93.325658,71.5,0
20100906 16:13:43,2395959.53,26.737481,93.326249,73.72,0
20120912 03:43:15,2396076.21,26.73749,93.323995,71.57,0
20100906 16:13:43,2396509.38,26.729176,93.320773,75.5,0
20100906 16:13:43,2396513.16,26.731875,93.320364,73.84,0
20101227 22:44:02,2397594.61,26.717692,93.303211,67.82,0
20101227 22:44:02,2397811.77,26.715022,93.302635,67.81,0
20101227 22:44:02,2398047.2,26.71236,93.301832,67.88,0
20101227 22:44:02,2398278.11,26.709695,93.301086,67.89,0
20101227 22:44:02,2398602.26,26.707067,93.299185,67.95,0
20101227 22:44:02,2398849.68,26.701743,93.297559,67.75,0
20130102 10:13:14,2399014.6,26.702605,93.294091,66.99,0
20101227 22:44:02,2399228.54,26.699132,93.295097,67.75,0
20130102 10:13:14,2399297.19,26.699951,93.29313,66.94,0
20111231 04:29:10,2399411.95,26.706479,93.283732,66.89,0
20130102 10:13:14,2399561.51,26.697288,93.292445,66.99,0
20101227 22:44:02,2400030.01,26.685583,93.298662,67.55,0
20101227 22:44:02,2400190.98,26.682907,93.298288,67.53,0
20130102 10:13:14,2400361.62,26.694671,93.290266,67.09,0
20101227 22:44:02,2400488.09,26.680278,93.296391,67.43,0
20111231 04:29:10,2401058.48,26.703937,93.277757,67.09,0
20111231 04:29:10,2402393.89,26.668468,93.277683,66.4,0
20111231 04:29:10,2402393.89,26.665836,93.274573,66.51,0
20120619 07:55:46,2402451.87,26.663645,93.272117,72.6,0
20120619 07:55:46,2402516.49,26.666341,93.272458,72.52,0
20110617 02:10:53,2402622.41,26.663245,93.270168,71.03,0
20111231 04:29:10,2403128.84,26.68768,93.274093,67.01,0
20111231 04:29:10,2403456.32,26.690483,93.271704,67.24,0
20130622 13:39:31,2403456.57,26.683568,93.26908,70.62,0
20120619 07:55:46,2403582.86,26.690448,93.270357,72.25,0
20120619 07:55:46,2403662.12,26.687703,93.268481,72.23,0
20130622 13:39:31,2403668.53,26.691775,93.269957,70.71,0
20110617 02:10:53,2403708.27,26.685008,93.266973,70.84,0
20130622 13:39:31,2403721.41,26.688998,93.268347,70.81,0
20111231 04:29:10,2403777.01,26.685194,93.266319,66.86,0
20120619 07:55:46,2403778.43,26.6931,93.269301,72.25,0
20130622 13:39:31,2403819.38,26.694484,93.269394,70.69,0
20111231 04:29:10,2403838.93,26.696001,93.269763,70.39,0
20120619 07:55:46,2403885.74,26.695783,93.269187,72.31,0
20110617 02:10:53,2403957.32,26.687691,93.265365,71.03,0
20110617 02:10:53,2404000.47,26.690442,93.265953,70.86,0
20130622 13:39:31,2404000.51,26.697183,93.268508,70.77,0
20110617 02:10:53,2404011.67,26.693192,93.266499,70.84,0
20120326 12:08:27,2408428.47,26.70346,93.204014,66.14,0
20110324 06:23:19,2408465.43,26.69127,93.202204,68.54,0
20131012 20:09:50,2409679.96,26.662382,93.214827,69.1,0
20130329 17:52:16,2409802.34,26.66661,93.208969,66.27,0
20131012 20:09:50,2409862.38,26.659671,93.215097,69.26,0
20131012 20:09:50,2409959.29,26.654312,93.213635,69.24,0
20120326 12:08:27,2409959.29,26.652703,93.210914,66.8,0
20120326 12:08:27,2409959.29,26.655399,93.211353,66.73,0
20130329 17:52:16,2410119.36,26.652829,93.205338,66.43,0
20111007 08:41:26,2410210.72,26.651244,93.204029,69.62,0
20111007 08:41:26,2410228.77,26.653924,93.20448,69.6,0
20111007 08:41:26,2410367.26,26.656643,93.20371,69.46,0
20110324 06:23:19,2411258.15,26.652873,93.197415,68.63,0
20110714 12:54:00,2416193.04,26.647881,93.153818,71.32,0
20110714 12:54:00,2416197.14,26.650561,93.15372,71.4,0
20110714 12:54:00,2416228.41,26.645213,93.153521,71.29,0
20110714 12:54:00,2416237,26.642537,93.153492,71.28,0
20130720 00:23:33,2416414.36,26.643706,93.151693,71.5,0
20130720 00:23:33,2416608.1,26.63304,93.149982,71.28,0
20120716 18:38:58,2416657.45,26.633336,93.149482,72.4,0
20110714 12:54:00,2416680.96,26.639997,93.149105,71.03,0
20130720 00:23:33,2416729.97,26.63576,93.148705,71.4,0
20110714 12:54:00,2416755.69,26.634663,93.148471,70.98,0
20120716 18:38:58,2416755.81,26.647057,93.148206,72.34,0
20110714 12:54:00,2416873.37,26.637379,93.147236,71.13,0
20130103 22:05:06,2416879.36,26.62472,93.143331,65.4,0
20130103 22:05:06,2416879.36,26.62744,93.143817,65.35,0
20130103 22:05:06,2416879.36,26.630149,93.143911,65.32,0
20120101 16:20:59,2416879.36,26.63198,93.137515,65.1,0
20120716 18:38:58,2416879.36,26.644399,93.14569,72.27,0
20120716 18:38:58,2416879.36,26.64163,93.146755,72.36,0
20120716 18:38:58,2416879.36,26.638982,93.143922,72.22,0
20120716 18:38:58,2416879.36,26.625221,93.146501,72.4,0
20101229 10:35:55,2416879.36,26.630911,93.138758,65.64,0
20101229 10:35:55,2416879.36,26.633589,93.138119,65.65,0
20101229 10:35:55,2416948.53,26.636278,93.137815,65.74,0
20120716 18:38:58,2417484.63,26.660723,93.148655,72.22,0
20130103 22:05:06,2417882.29,26.659893,93.143395,65.1,0
20120101 16:20:59,2419327.07,26.677781,93.12667,64.08,0
